customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TLC-00608,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.5,808.44,Yes
TLC-00609,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),73.45,4194.7,Yes
TLC-00610,Female,0,No,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,81.01,3493.12,No
TLC-00611,Male,1,No,Yes,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,75.47,4830.63,No
TLC-00612,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.37,4721.52,No
TLC-00613,Female,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),74.35,3924.63,No
TLC-00614,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.57,1060.02,No
TLC-00615,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.48,194.03,No
TLC-00616,Male,0,Yes,Yes,53,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,79.83,4239.1,No
TLC-00617,Male,1,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.74,4392.93,No
TLC-00618,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,104.27,1985.33,Yes
TLC-00619,Male,0,No,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,70.91,1703.05,Yes
TLC-00620,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,91.97,3860.46,Yes
TLC-00621,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.35,1398.5,No
TLC-00622,Female,1,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.46,829.08,No
TLC-00623,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.65,2312.44,No
TLC-00624,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,92.85,3251.36,No
TLC-00625,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),95.13,6176.31,No
TLC-00626,Female,1,No,No,8,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.89,631.14,No
TLC-00627,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),64.53,3365.55,No
TLC-00628,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,96.93,1932.81,Yes
TLC-00629,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,899.0,No
TLC-00630,Male,1,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,95.02,1436.35,No
TLC-00631,Male,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.04,1944.8,No
TLC-00632,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,87.72,2184.95,Yes
TLC-00633,Male,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,786.45,No
TLC-00634,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,62.63,1740.29,No
TLC-00635,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.5,1061.7,No
TLC-00636,Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.7,2642.25,No
TLC-00637,Male,1,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.8,1298.98,No
TLC-00638,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),104.54,1479.08,Yes
TLC-00639,Female,1,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,104.98,1673.79,No
TLC-00640,Female,0,No,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.46,588.99,Yes
TLC-00641,Female,0,Yes,No,31,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,62.54,1937.85,No
TLC-00642,Female,0,No,No,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),80.25,5219.71,No
TLC-00643,Female,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),71.93,4159.18,No
TLC-00644,Male,1,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.64,2971.79,No
TLC-00645,Female,0,No,No,42,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),50.86,2144.45,No
TLC-00646,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),118.75,6884.67,No
TLC-00647,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.56,1793.9,No
TLC-00648,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),75.97,753.5,No
TLC-00649,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,86.83,2166.27,No
TLC-00650,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.58,55.57,Yes
TLC-00651,Male,1,No,Yes,33,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,76.22,2513.45,No
TLC-00652,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),85.4,3401.42,No
TLC-00653,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.29,2020.45,No
TLC-00654,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.46,1214.75,No
TLC-00655,Female,1,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),103.51,5583.97,No
TLC-00656,Male,0,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,87.48,5247.14,No
TLC-00657,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.5,682.02,No
TLC-00658,Male,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),57.54,2257.85,Yes
TLC-00659,Female,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,100.19,2198.46,Yes
TLC-00660,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,100.63,2518.66,Yes
TLC-00661,Female,1,No,No,17,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.03,1230.34,No
TLC-00662,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.35,3043.71,No
TLC-00663,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.42,2053.17,Yes
TLC-00664,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.33,1598.59,No
TLC-00665,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,108.54,6815.75,Yes
TLC-00666,Male,0,No,No,70,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.97,6580.57,Yes
TLC-00667,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.7,1832.37,No
TLC-00668,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,106.57,6493.65,Yes
TLC-00669,Male,0,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.3,976.32,No
TLC-00670,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,422.0,No
TLC-00671,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,112.01,3804.88,No
TLC-00672,Female,1,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),94.27,5088.53,No
TLC-00673,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),102.3,4916.35,No
TLC-00674,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,1057.86,No
TLC-00675,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),79.0,1647.64,No
TLC-00676,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.82,1907.55,No
TLC-00677,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),91.8,2662.9,Yes
TLC-00678,Female,0,No,Yes,68,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,71.5,4867.65,Yes
TLC-00679,Female,0,No,No,59,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,47.79,2829.94,No
TLC-00680,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.5,464.55,No
TLC-00681,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.72,1083.96,Yes
TLC-00682,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.11,713.79,No
TLC-00683,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),60.62,3030.49,No
TLC-00684,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),87.79,1567.71,No
TLC-00685,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,88.77,4334.43,No
TLC-00686,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,33.04,Yes
TLC-00687,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.2,58.38,No
TLC-00688,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,106.39,3189.26,Yes
TLC-00689,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,100.72,4634.95,No
TLC-00690,Female,1,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.3,655.39,Yes
TLC-00691,Female,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),65.69,1054.02,Yes
TLC-00692,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),87.69,3869.44,No
TLC-00693,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,76.64,4514.81,No
TLC-00694,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,66.03,1326.07,No
TLC-00695,Female,1,No,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,101.68,7017.16,Yes
TLC-00696,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.55,502.27,No
TLC-00697,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,1037.03,No
TLC-00698,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.47,1491.0,No
TLC-00699,Female,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.02,1690.6,Yes
TLC-00700,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.33,1466.98,No
TLC-00701,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,99.33,4285.77,Yes
TLC-00702,Female,1,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.39,2619.72,Yes
TLC-00703,Male,0,No,No,70,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),53.98,3781.73,Yes
TLC-00704,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),99.75,4793.95,No
TLC-00705,Male,1,No,No,45,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.8,3844.12,No
TLC-00706,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,73.09,4534.87,No
TLC-00707,Female,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,85.75,914.82,No
TLC-00708,Female,1,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,87.15,4885.39,Yes
TLC-00709,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.43,1457.94,No
TLC-00710,Female,0,No,No,63,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,53.7,3393.92,No
TLC-00711,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,103.15,3088.56,Yes
TLC-00712,Female,1,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,95.63,280.95,Yes
TLC-00713,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.65,5176.67,No
TLC-00714,Female,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.73,4839.66,Yes
TLC-00715,Female,1,No,No,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.44,339.17,Yes
TLC-00716,Female,1,No,No,64,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.77,4476.92,No
TLC-00717,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),99.07,2085.2,No
TLC-00718,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,73.62,1188.7,No
TLC-00719,Female,1,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,102.79,5964.43,No
TLC-00720,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),88.19,2462.27,No
TLC-00721,Female,1,No,No,66,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.03,4822.12,No
TLC-00722,Male,0,Yes,No,16,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),62.9,1005.85,No
TLC-00723,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,81.99,77.41,Yes
TLC-00724,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,3691.17,No
TLC-00725,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,93.2,1961.28,No
TLC-00726,Male,0,No,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),85.8,4893.32,No
TLC-00727,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,101.46,5271.72,No
TLC-00728,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),89.38,4120.77,No
TLC-00729,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,107.37,318.2,Yes
TLC-00730,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,109.78,4066.71,No
TLC-00731,Male,0,No,Yes,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,85.62,1037.91,No
TLC-00732,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,67.96,4078.46,No
TLC-00733,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.29,5255.71,Yes
TLC-00734,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),67.12,2155.11,No
TLC-00735,Female,0,Yes,Yes,37,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),54.42,2001.26,No
TLC-00736,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.93,591.99,Yes
TLC-00737,Female,0,No,No,60,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),54.62,3270.2,No
TLC-00738,Male,1,Yes,Yes,31,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,69.92,2171.0,No
TLC-00739,Male,1,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),109.03,1098.26,No
TLC-00740,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.03,380.85,Yes
TLC-00741,Male,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,802.87,No
TLC-00742,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,103.36,2065.22,No
TLC-00743,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),79.41,888.01,Yes
TLC-00744,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,63.52,1224.4,Yes
TLC-00745,Male,0,No,Yes,6,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.52,469.13,No
TLC-00746,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),63.35,4413.8,No
TLC-00747,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,99.68,86.89,Yes
TLC-00748,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.25,763.03,No
TLC-00749,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,61.09,1230.98,No
TLC-00750,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,90.96,2547.46,Yes
TLC-00751,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.05,669.15,No
TLC-00752,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,95.56,4209.83,Yes
TLC-00753,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.28,1531.26,No
TLC-00754,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.02,20.47,Yes
TLC-00755,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,79.21,3010.32,No
TLC-00756,Female,1,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,83.87,4198.84,No
